"year","start","s_lat","s_long","finish","f_lat","f_long","commute_time","avail","weekday"
2023,"El Born",4138.57,218.27,"Barceloneta",4138.03,218.94,1.09779551190618,2,"Thurs"
2023,"Gracia",4140.92,215.7,"Sant Antoni",4137.84,216.45,27.519787936716,0,"Wed"
2023,"Barceloneta",4138.03,218.94,"Gracia",4140.92,215.7,8.80324528823578,0,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Sants",4137.58,213.74,17.9304218793876,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.74825588885599,0,"Wed"
2023,"Sants",4137.58,213.74,"Sants",4137.58,213.74,1.21917864312418,2,"Tue"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,17.5896140834958,0,"Thurs"
2023,"Barceloneta",4138.03,218.94,"El Raval",4138.09,216.77,4.10895148720228,0,"Thurs"
2023,"Sants",4137.58,213.74,"Poble Sec",4137.24,216.18,10.4287998353667,0,"Fri"
2023,"Barceloneta",4138.03,218.94,"Sarria",4140.17,212.8,10.7146720623261,5,"Thurs"
2023,"Gracia",4140.92,215.7,"Sarria",4140.17,212.8,39.2928554008672,0,"Tue"
2024,"Eixample",4139.02,216.24,"El Born",4138.57,218.27,2.92890329932907,2,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Poble Sec",4137.24,216.18,27.5246162477878,0,"Wed"
2024,"Barceloneta",4138.03,218.94,"Gothic Quarter",4138.39,217.74,1.60889844888644,1,"Wed"
2024,"Sant Antoni",4137.84,216.45,"Sants",4137.58,213.74,17.9304218793876,0,"Thurs"
2024,"El Born",4138.57,218.27,"Sarria",4140.17,212.8,62.5410930293444,1,"Fri"
2023,"Sants",4137.58,213.74,"Gothic Quarter",4138.39,217.74,29.6991999193595,0,"Mon"
2023,"Gracia",4140.92,215.7,"Sarria",4140.17,212.8,19.6464277004336,1,"Tue"
2024,"El Born",4138.57,218.27,"El Raval",4138.09,216.77,17.9971089870613,0,"Mon"
2023,"El Raval",4138.09,216.77,"Sarria",4140.17,212.8,69.7651410474617,2,"Thurs"
2023,"Poble Sec",4137.24,216.18,"Barceloneta",4138.03,218.94,44.6002538792261,0,NA
2024,"Sarria",4140.17,212.8,"Eixample",4139.02,216.24,23.0605537081719,0,"Thurs"
2023,"El Raval",4138.09,216.77,"Sarria",4140.17,212.8,61.044498416529,3,"Thurs"
2023,"Sant Antoni",4137.84,216.45,"Sants",4137.58,213.74,11.9536145862584,0,"Thurs"
2024,"Barceloneta",4138.03,218.94,"Poble Sec",4137.24,216.18,45.8743604129797,0,"Wed"
2024,"Sant Antoni",4137.84,216.45,"Poble Sec",4137.24,216.18,9.24235082850907,0,"Fri"
2024,"El Born",4138.57,218.27,"El Raval",4138.09,216.77,14.9975908225511,0,"Thurs"
2024,"Sarria",4140.17,212.8,"Gracia",4140.92,215.7,25.059427822016,0,"Mon"
2024,"Sants",4137.58,213.74,"Gracia",4140.92,215.7,28.7078875692822,0,"Tue"
2024,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,2.64309209617115,3,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,2.05891014260798,2,"Thurs"
2023,"El Born",4138.57,218.27,"Eixample",4139.02,216.24,6.09210043770733,2,"Fri"
2024,"Sarria",4140.17,212.8,"Eixample",4139.02,216.24,6.58872963090625,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,3.3267691361966,1,"Mon"
2023,"Poble Sec",4137.24,216.18,"El Born",4138.57,218.27,13.3053569560233,4,"Wed"
2023,"Gracia",4140.92,215.7,"Gracia",4140.92,215.7,9.74096195681614,1,"Fri"
2023,"Gracia",4140.92,215.7,"Sant Antoni",4137.84,216.45,41.279681905074,0,"Tue"
2024,"Gracia",4140.92,215.7,"Sant Antoni",4137.84,216.45,20.639840952537,0,"Tue"
2023,"Sarria",4140.17,212.8,"Poble Sec",4137.24,216.18,19.2226132965576,3,"Tue"
2024,"Barceloneta",4138.03,218.94,"Eixample",4139.02,216.24,2.47868677284814,1,"Tue"
2024,"Poble Sec",4137.24,216.18,"El Born",4138.57,218.27,9.50382639715948,1,"Thurs"
2023,"Sants",4137.58,213.74,"Sants",4137.58,213.74,1.62557152416557,3,"Tue"
2023,"Gracia",4140.92,215.7,"Sarria",4140.17,212.8,39.2928554008672,1,"Tue"
2024,"Sants",4137.58,213.74,"Poble Sec",4137.24,216.18,10.4287998353667,0,"Fri"
2024,"Eixample",4139.02,216.24,"Sarria",4140.17,212.8,17.9316197230191,0,"Tue"
2023,"Gracia",4140.92,215.7,"Poble Sec",4137.24,216.18,34.9643132291889,0,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Gracia",4140.92,215.7,33.5764863656457,2,"Fri"
2023,"Sant Antoni",4137.84,216.45,"El Born",4138.57,218.27,6.28573069292832,0,"Wed"
2024,"El Raval",4138.09,216.77,"Gothic Quarter",4138.39,217.74,37.6530231221109,0,"Thurs"
2023,"Poble Sec",4137.24,216.18,"Gracia",4140.92,215.7,13.4305945462583,0,"Fri"
2023,"Poble Sec",4137.24,216.18,"Eixample",4139.02,216.24,5.65885083502099,0,"Thurs"
2024,"El Born",4138.57,218.27,"Sant Antoni",4137.84,216.45,5.23342078772122,1,"Tue"
2023,"Poble Sec",4137.24,216.18,"Sants",4137.58,213.74,29.9912480736824,0,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,10.2945507130399,1,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,10.6935267924868,0,"Wed"
2024,"Poble Sec",4137.24,216.18,"Barceloneta",4138.03,218.94,22.300126939613,0,"Wed"
2023,"Gracia",4140.92,215.7,"Barceloneta",4138.03,218.94,29.4400104530694,0,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Sants",4137.58,213.74,23.9072291725168,0,"Thurs"
2024,"Sants",4137.58,213.74,"Sarria",4140.17,212.8,7.1153455968892,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,24.236406769858,0,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Gracia",4140.92,215.7,40.2917836387748,1,"Fri"
2023,"Barceloneta",4138.03,218.94,"Gracia",4140.92,215.7,8.80324528823578,3,"Tue"
2024,"Sant Antoni",4137.84,216.45,"El Raval",4138.09,216.77,16.3594628864515,0,"Fri"
2023,"Sants",4137.58,213.74,"Poble Sec",4137.24,216.18,5.21439991768337,0,"Fri"
2023,"Poble Sec",4137.24,216.18,"Sants",4137.58,213.74,12.8533920315782,0,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,4.68531986106999,1,"Wed"
2024,"Barceloneta",4138.03,218.94,"El Born",4138.57,218.27,21.7032349280663,0,"Tue"
2023,"El Raval",4138.09,216.77,"El Born",4138.57,218.27,43.4669728183646,0,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Sant Antoni",4137.84,216.45,10.4678845779295,0,"Wed"
2024,"El Born",4138.57,218.27,"Eixample",4139.02,216.24,9.74736070033173,1,"Fri"
2023,"Sant Antoni",4137.84,216.45,"El Raval",4138.09,216.77,32.7189257729031,0,"Tue"
2024,"Barceloneta",4138.03,218.94,"Sant Antoni",4137.84,216.45,24.4250640151688,0,"Wed"
2023,"Poble Sec",4137.24,216.18,"Sants",4137.58,213.74,8.56892802105211,0,"Fri"
2023,"El Raval",4138.09,216.77,"Sants",4137.58,213.74,25.5947363133934,1,"Tue"
2023,"El Raval",4138.09,216.77,"El Raval",4138.09,216.77,35.9796124486253,0,"Fri"
2023,"Barceloneta",4138.03,218.94,"El Born",4138.57,218.27,25.3204407494107,0,"Tue"
2024,"El Born",4138.57,218.27,"Gracia",4140.92,215.7,12.1943896795657,2,"Thurs"
2024,"Sants",4137.58,213.74,"Barceloneta",4138.03,218.94,54.70671430098,0,"Thurs"
2023,"Sant Antoni",4137.84,216.45,"Poble Sec",4137.24,216.18,11.0908209942109,0,"Fri"
2024,"Barceloneta",4138.03,218.94,"El Born",4138.57,218.27,18.086029106722,0,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"El Raval",4138.09,216.77,1.57673569096722,1,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,3.26880454545513,0,"Tue"
2024,"El Born",4138.57,218.27,"Eixample",4139.02,216.24,3.6552602626244,2,"Fri"
2024,"Poble Sec",4137.24,216.18,"Gothic Quarter",4138.39,217.74,5.76784359223148,3,"Wed"
2024,"El Raval",4138.09,216.77,"El Born",4138.57,218.27,43.4669728183646,2,"Thurs"
2024,"Sarria",4140.17,212.8,"Barceloneta",4138.03,218.94,34.9731765659226,0,"Thurs"
2024,"Barceloneta",4138.03,218.94,"Poble Sec",4137.24,216.18,82.5738487433635,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,22.7390832184482,1,"Fri"
2024,"Gracia",4140.92,215.7,"Sants",4137.58,213.74,22.8527919821002,0,"Tue"
2024,"Poble Sec",4137.24,216.18,"Sarria",4140.17,212.8,17.3884394198781,2,"Fri"
2024,"Sant Antoni",4137.84,216.45,"Poble Sec",4137.24,216.18,12.9392911599127,0,"Fri"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,2.49507685214745,3,"Wed"
2023,"Gracia",4140.92,215.7,"Gothic Quarter",4138.39,217.74,13.8016437122248,0,"Wed"
2023,"Gracia",4140.92,215.7,"El Raval",4138.09,216.77,16.0605392009037,1,"Tue"
2023,"El Born",4138.57,218.27,"Sant Antoni",4137.84,216.45,5.23342078772122,4,"Thurs"
2024,"El Born",4138.57,218.27,"Sants",4137.58,213.74,37.1684882257989,3,"Tue"
2023,"El Born",4138.57,218.27,"Sarria",4140.17,212.8,39.0881831433402,0,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Sant Antoni",4137.84,216.45,8.38996279863641,0,"Thurs"
2023,"Sants",4137.58,213.74,"Poble Sec",4137.24,216.18,31.2863995061002,0,"Tue"
2024,"Poble Sec",4137.24,216.18,"Sants",4137.58,213.74,42.8446401052606,0,"Fri"
2024,"El Raval",4138.09,216.77,"Sants",4137.58,213.74,25.5947363133934,3,"Wed"
2023,"Sants",4137.58,213.74,"Sarria",4140.17,212.8,24.9037095891122,0,"Tue"
2023,"Poble Sec",4137.24,216.18,"Gracia",4140.92,215.7,40.2917836387748,1,"Fri"
2024,"Barceloneta",4138.03,218.94,"Eixample",4139.02,216.24,12.3934338642407,1,"Tue"
2023,"Eixample",4139.02,216.24,"Sarria",4140.17,212.8,28.6905915568306,0,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,5.74768938534453,0,"Fri"
2023,"Gracia",4140.92,215.7,"Sants",4137.58,213.74,38.0879866368336,0,"Tue"
2024,"El Born",4138.57,218.27,"Gothic Quarter",4138.39,217.74,8.82554096061455,3,"Fri"
2023,"El Born",4138.57,218.27,"Barceloneta",4138.03,218.94,1.46372734920824,1,"Thurs"
2023,"Sant Antoni",4137.84,216.45,"Poble Sec",4137.24,216.18,11.0908209942109,0,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,40.3940112830966,0,"Thurs"
2024,"El Born",4138.57,218.27,"Gracia",4140.92,215.7,9.75551174365255,2,"Wed"
2024,"Barceloneta",4138.03,218.94,"Poble Sec",4137.24,216.18,27.5246162477878,0,"Wed"
2023,"Sant Antoni",4137.84,216.45,"Gothic Quarter",4138.39,217.74,12.7507920222781,1,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,12.1482823362016,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,31.6122916193949,0,"Wed"
2023,"El Raval",4138.09,216.77,"Sant Antoni",4137.84,216.45,63.1138348534379,4,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Sant Antoni",4137.84,216.45,3.13424938793171,0,"Fri"
2024,"Sants",4137.58,213.74,"Sants",4137.58,213.74,2.03196440520696,2,"Tue"
2023,"Barceloneta",4138.03,218.94,"Sants",4137.58,213.74,37.8065948393032,2,"Fri"
2024,"Gracia",4140.92,215.7,"Sarria",4140.17,212.8,13.0976184669557,0,"Tue"
2024,"Barceloneta",4138.03,218.94,"Barceloneta",4138.03,218.94,20.2247768730935,0,"Mon"
2023,"Gracia",4140.92,215.7,"Poble Sec",4137.24,216.18,19.4246184606605,3,"Thurs"
2024,"El Born",4138.57,218.27,"El Born",4138.57,218.27,1.86537968852376,2,"Fri"
2023,"Gracia",4140.92,215.7,"Sant Antoni",4137.84,216.45,20.639840952537,0,"Tue"
2024,"Barceloneta",4138.03,218.94,"Sants",4137.58,213.74,37.8065948393032,1,"Fri"
2023,"Sant Antoni",4137.84,216.45,"Sarria",4140.17,212.8,27.9209900164064,1,"Mon"
2024,"Sarria",4140.17,212.8,"Gothic Quarter",4138.39,217.74,50.9481533114818,5,"Thurs"
2024,"Sants",4137.58,213.74,"Barceloneta",4138.03,218.94,39.0762245007,1,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Gracia",4140.92,215.7,26.8611890925165,1,"Fri"
2024,"Sant Antoni",4137.84,216.45,"Eixample",4139.02,216.24,2.10648479182498,4,"Thurs"
2024,"Gracia",4140.92,215.7,"Sant Antoni",4137.84,216.45,20.639840952537,0,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Gracia",4140.92,215.7,39.1545452012908,0,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Gracia",4140.92,215.7,8.80324528823578,2,"Fri"
2023,"Sant Antoni",4137.84,216.45,"Sarria",4140.17,212.8,33.5051880196877,1,"Mon"
2023,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,2.38195176805247,1,"Tue"
2024,"El Born",4138.57,218.27,"Barceloneta",4138.03,218.94,0.731863674604121,2,"Thurs"
2024,"Sarria",4140.17,212.8,"Poble Sec",4137.24,216.18,38.4452265931152,1,"Tue"
2023,"Sarria",4140.17,212.8,"Sant Antoni",4137.84,216.45,30.3893529750869,0,"Mon"
2024,"Sants",4137.58,213.74,"Sants",4137.58,213.74,1.62557152416557,1,"Tue"
2023,"El Raval",4138.09,216.77,"Sarria",4140.17,212.8,61.044498416529,1,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Gothic Quarter",4138.39,217.74,2.14519793184859,0,"Wed"
2024,"Eixample",4139.02,216.24,"Sant Antoni",4137.84,216.45,9.6597920415443,0,"Thurs"
2024,"Sants",4137.58,213.74,"Sants",4137.58,213.74,1.21917864312418,1,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,39.7933956322844,0,"Fri"
2023,"Sants",4137.58,213.74,"Eixample",4139.02,216.24,34.9392646139685,0,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Poble Sec",4137.24,216.18,1.84847016570181,0,"Fri"
2024,"Barceloneta",4138.03,218.94,"Poble Sec",4137.24,216.18,27.5246162477878,0,"Wed"
2023,"El Raval",4138.09,216.77,"Gracia",4140.92,215.7,13.5357320098374,0,"Mon"
2024,"Gracia",4140.92,215.7,"Sarria",4140.17,212.8,19.6464277004336,2,"Tue"
2023,"Barceloneta",4138.03,218.94,"Sant Antoni",4137.84,216.45,24.4250640151688,0,"Wed"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,3.3267691361966,1,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,5.62238383328399,2,"Wed"
2024,"El Raval",4138.09,216.77,"Gracia",4140.92,215.7,13.5357320098374,1,"Mon"
2023,"El Raval",4138.09,216.77,"Poble Sec",4137.24,216.18,58.6747668903216,3,"Wed"
2023,"Gracia",4140.92,215.7,"Poble Sec",4137.24,216.18,11.6547710763963,1,"Thurs"
2023,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,31.6465199093319,0,"Fri"
2023,"El Raval",4138.09,216.77,"Gothic Quarter",4138.39,217.74,37.6530231221109,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.74825588885599,0,"Wed"
2024,"Eixample",4139.02,216.24,"Sant Antoni",4137.84,216.45,7.24484403115823,0,"Thurs"
2023,"El Born",4138.57,218.27,"El Born",4138.57,218.27,3.73075937704752,4,"Wed"
2024,"Sants",4137.58,213.74,"El Born",4138.57,218.27,20.0749352406757,1,"Thurs"
2024,"Sant Antoni",4137.84,216.45,"Sant Antoni",4137.84,216.45,2.28817167235538,1,"Thurs"
2024,"El Raval",4138.09,216.77,"Sants",4137.58,213.74,102.378945253573,3,"Tue"
2024,"Gracia",4140.92,215.7,"Gracia",4140.92,215.7,7.79276956545291,0,"Thurs"
2023,"Sarria",4140.17,212.8,"Barceloneta",4138.03,218.94,69.9463531318451,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Sarria",4140.17,212.8,21.517943667623,0,"Tue"
2023,"Barceloneta",4138.03,218.94,"Barceloneta",4138.03,218.94,7.35446431748854,1,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Sants",4137.58,213.74,21.4223200526303,0,"Fri"
2023,"Sants",4137.58,213.74,"Gothic Quarter",4138.39,217.74,29.6991999193595,0,"Mon"
2023,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,5.74768938534453,0,"Mon"
2024,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,8.67734452585831,0,"Wed"
2024,"Poble Sec",4137.24,216.18,"El Raval",4138.09,216.77,15.9595868922893,2,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Poble Sec",4137.24,216.18,5.54541049710544,0,"Tue"
2023,"Sants",4137.58,213.74,"El Born",4138.57,218.27,20.0749352406757,0,"Wed"
2024,"Sants",4137.58,213.74,"Barceloneta",4138.03,218.94,23.44573470042,2,"Thurs"
2024,"Gracia",4140.92,215.7,"El Born",4138.57,218.27,11.8694165102851,1,"Thurs"
2024,"Sants",4137.58,213.74,"Barceloneta",4138.03,218.94,46.89146940084,1,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Barceloneta",4138.03,218.94,31.2201777154582,0,"Wed"
2024,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,31.6465199093319,0,"Fri"
2023,"Sant Antoni",4137.84,216.45,"Gracia",4140.92,215.7,11.1870129146545,0,"Tue"
2024,"Eixample",4139.02,216.24,"Sants",4137.58,213.74,17.3212955786364,0,"Tue"
2024,"Sarria",4140.17,212.8,"El Raval",4138.09,216.77,25.3487011553206,1,"Tue"
2023,"El Raval",4138.09,216.77,"Sants",4137.58,213.74,51.1894726267867,1,"Tue"
2023,"Barceloneta",4138.03,218.94,"Barceloneta",4138.03,218.94,7.35446431748854,2,"Tue"
2024,"Barceloneta",4138.03,218.94,"Gracia",4140.92,215.7,13.2048679323537,2,"Tue"
2024,"Sant Antoni",4137.84,216.45,"Barceloneta",4138.03,218.94,24.1729842380806,1,"Thurs"
2023,"El Raval",4138.09,216.77,"Gothic Quarter",4138.39,217.74,50.2040308294812,0,"Wed"
2023,"Eixample",4139.02,216.24,"Barceloneta",4138.03,218.94,5.05145106563998,1,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Gothic Quarter",4138.39,217.74,4.61427487378518,3,"Thurs"
2024,"Sarria",4140.17,212.8,"Gothic Quarter",4138.39,217.74,25.4740766557409,1,"Tue"
2023,"El Raval",4138.09,216.77,"Eixample",4139.02,216.24,43.4591688598772,NA,"Wed"
2023,"El Born",4138.57,218.27,"Eixample",4139.02,216.24,8.52894061279026,0,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"El Raval",4138.09,216.77,0.788367845483608,0,"Wed"
2023,"El Born",4138.57,218.27,"El Born",4138.57,218.27,14.9230375081901,4,"Fri"
2023,"El Raval",4138.09,216.77,"Sants",4137.58,213.74,38.3921044700901,4,"Wed"
2023,"Poble Sec",4137.24,216.18,"Poble Sec",4137.24,216.18,11.5457497230066,0,"Tue"
2024,"Gracia",4140.92,215.7,"Gracia",4140.92,215.7,9.74096195681614,0,"Thurs"
2024,"El Raval",4138.09,216.77,"Gracia",4140.92,215.7,40.6071960295122,2,"Mon"
2023,"Eixample",4139.02,216.24,"Sants",4137.58,213.74,11.5475303857576,0,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Poble Sec",4137.24,216.18,7.39388066280726,0,"Fri"
2024,"Sant Antoni",4137.84,216.45,"Gracia",4140.92,215.7,16.7805193719818,0,"Thurs"
2024,"Barceloneta",4138.03,218.94,"El Raval",4138.09,216.77,9.58755347013864,2,"Thurs"
2024,"Barceloneta",4138.03,218.94,"Gothic Quarter",4138.39,217.74,2.68149741481074,1,"Wed"
2024,"El Raval",4138.09,216.77,"Sant Antoni",4137.84,216.45,15.7784587133595,1,"Thurs"
2023,"Sants",4137.58,213.74,"El Born",4138.57,218.27,33.4582254011262,1,"Thurs"
2024,"Sants",4137.58,213.74,"Eixample",4139.02,216.24,29.1160538449738,0,"Tue"
2023,"Barceloneta",4138.03,218.94,"Sarria",4140.17,212.8,32.1440161869783,1,"Thurs"
2024,"Gracia",4140.92,215.7,"Gracia",4140.92,215.7,9.74096195681614,1,"Mon"
2023,"El Raval",4138.09,216.77,"Eixample",4139.02,216.24,43.4591688598772,0,"Wed"
2024,"Poble Sec",4137.24,216.18,"Gothic Quarter",4138.39,217.74,5.76784359223148,1,"Thurs"
2024,"Sants",4137.58,213.74,"Barceloneta",4138.03,218.94,31.26097960056,1,"Thurs"
2023,"Gracia",4140.92,215.7,"Gothic Quarter",4138.39,217.74,13.8016437122248,0,"Wed"
2024,"Sarria",4140.17,212.8,"El Born",4138.57,218.27,7.26804183509954,1,"Wed"
2024,"Barceloneta",4138.03,218.94,"El Raval",4138.09,216.77,5.47860198293637,2,"Thurs"
2024,"El Raval",4138.09,216.77,"Gracia",4140.92,215.7,54.1429280393496,3,"Mon"
2024,"Poble Sec",4137.24,216.18,"Poble Sec",4137.24,216.18,8.65931229225494,0,"Tue"
2023,"Eixample",4139.02,216.24,"Sant Antoni",4137.84,216.45,9.6597920415443,0,"Thurs"
2024,"El Raval",4138.09,216.77,"Poble Sec",4137.24,216.18,58.6747668903216,1,"Wed"
2024,"Poble Sec",4137.24,216.18,"Eixample",4139.02,216.24,5.65885083502099,1,"Thurs"
2024,"Sant Antoni",4137.84,216.45,"Sant Antoni",4137.84,216.45,3.81361945392564,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,7.1458553041574,2,"Tue"
2024,"Sants",4137.58,213.74,"El Born",4138.57,218.27,26.766580320901,2,"Thurs"
2024,"El Raval",4138.09,216.77,"Sarria",4140.17,212.8,43.6032131546636,2,"Tue"
2023,"Poble Sec",4137.24,216.18,"El Born",4138.57,218.27,5.70229583829569,1,"Wed"
2024,"Sarria",4140.17,212.8,"Eixample",4139.02,216.24,9.88309444635938,0,"Thurs"
2023,"El Raval",4138.09,216.77,"Sants",4137.58,213.74,25.5947363133934,3,"Tue"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,8.79480704174791,0,"Mon"
2024,"El Born",4138.57,218.27,"Barceloneta",4138.03,218.94,0.731863674604121,8,"Thurs"
2023,"Sants",4137.58,213.74,"El Raval",4138.09,216.77,16.5911876076741,1,"Thurs"
2024,"El Born",4138.57,218.27,"Sarria",4140.17,212.8,62.5410930293444,2,"Mon"
2024,"Sarria",4140.17,212.8,"Eixample",4139.02,216.24,13.1774592618125,0,"Thurs"
2023,"El Raval",4138.09,216.77,"Sant Antoni",4137.84,216.45,63.1138348534379,3,"Thurs"
2023,"El Raval",4138.09,216.77,"Gracia",4140.92,215.7,40.6071960295122,2,"Mon"
2024,"Poble Sec",4137.24,216.18,"Sarria",4140.17,212.8,30.4297689847866,0,"Fri"
2023,"Eixample",4139.02,216.24,"Sants",4137.58,213.74,17.3212955786364,0,"Tue"
2023,"Barceloneta",4138.03,218.94,"Gracia",4140.92,215.7,22.0081132205894,1,"Fri"
2023,"Sarria",4140.17,212.8,"Eixample",4139.02,216.24,19.7661888927188,1,"Thurs"
2023,"Sant Antoni",4137.84,216.45,"Barceloneta",4138.03,218.94,17.2664173129147,0,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,24.5332825178201,2,"Wed"
2023,"Poble Sec",4137.24,216.18,"Barceloneta",4138.03,218.94,26.7601523275356,0,"Wed"
2023,"El Born",4138.57,218.27,"Sants",4137.58,213.74,23.2303051411243,1,"Tue"
2023,"Eixample",4139.02,216.24,"Sant Antoni",4137.84,216.45,16.9046360727025,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,3.74825588885599,1,"Wed"
2024,"Barceloneta",4138.03,218.94,"Barceloneta",4138.03,218.94,7.35446431748854,1,"Fri"
2023,"Barceloneta",4138.03,218.94,"Sarria",4140.17,212.8,42.8586882493044,4,"Thurs"
2024,"Gracia",4140.92,215.7,"Barceloneta",4138.03,218.94,29.4400104530694,0,"Tue"
2024,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,0,1,"Fri"
2023,"Sant Antoni",4137.84,216.45,"Sarria",4140.17,212.8,22.3367920131251,3,"Fri"
2023,"El Born",4138.57,218.27,"Gothic Quarter",4138.39,217.74,11.0319262007682,2,"Fri"
2023,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,14.2917106083148,5,"Tue"
2024,"Sants",4137.58,213.74,"Sants",4137.58,213.74,1.21917864312418,2,"Tue"
2024,"El Born",4138.57,218.27,"Poble Sec",4137.24,216.18,20.2616837827635,0,"Fri"
2024,"Sant Antoni",4137.84,216.45,"Barceloneta",4138.03,218.94,10.3598503877488,2,"Thurs"
2023,"Sants",4137.58,213.74,"Sant Antoni",4137.84,216.45,17.2763840616906,2,"Thurs"
2023,"Poble Sec",4137.24,216.18,"Sarria",4140.17,212.8,34.7768788397562,2,"Fri"
2024,"Poble Sec",4137.24,216.18,"Eixample",4139.02,216.24,1.25752240778244,0,"Thurs"
2024,"Sant Antoni",4137.84,216.45,"Barceloneta",4138.03,218.94,10.3598503877488,1,"Wed"
2024,"Sants",4137.58,213.74,"Barceloneta",4138.03,218.94,31.26097960056,1,"Wed"
2023,"Eixample",4139.02,216.24,"Barceloneta",4138.03,218.94,15.1543531969199,1,"Thurs"
2024,"Barceloneta",4138.03,218.94,"Gracia",4140.92,215.7,8.80324528823578,2,"Tue"
2024,"El Raval",4138.09,216.77,"Eixample",4139.02,216.24,34.7673350879018,1,"Wed"
2023,"Barceloneta",4138.03,218.94,"El Born",4138.57,218.27,14.4688232853776,0,"Fri"
2023,"Sant Antoni",4137.84,216.45,"Barceloneta",4138.03,218.94,24.1729842380806,1,"Fri"
2023,"Sant Antoni",4137.84,216.45,"El Born",4138.57,218.27,12.5714613858566,0,"Wed"
2024,"Eixample",4139.02,216.24,"Sant Antoni",4137.84,216.45,9.6597920415443,0,"Thurs"
2023,"Poble Sec",4137.24,216.18,"Barceloneta",4138.03,218.94,31.2201777154582,0,"Wed"
2024,"Eixample",4139.02,216.24,"Sarria",4140.17,212.8,17.9316197230191,0,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,40.8888041963669,0,"Wed"
2024,"Eixample",4139.02,216.24,"Sant Antoni",4137.84,216.45,21.7345320934747,0,"Thurs"
2024,"El Raval",4138.09,216.77,"Gothic Quarter",4138.39,217.74,125.510077073703,0,"Wed"
2023,"Sants",4137.58,213.74,"Eixample",4139.02,216.24,29.1160538449738,0,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,32.7110433570935,1,"Fri"
